10 80
480 1 6 0 1
480 1 6 0 1
480 1 6 0 1
480 1 6 0 1
480 1 6 0 1
480 1 6 0 1
480 1 6 0 1
480 2 1 1 1
480 2 1 1 1
480 2 1 1 1
0	0.000	0.000	0	0	0	0	0	0	0	480
1	-0.794	4.338	3	30	1	1	0	0	0	1440
2	-6.467	-1.788	3	30	1	1	0	0	0	1440
3	-0.677	-9.234	3	30	0	1	0	0	0	1440
4	4.861	8.954	3	30	1	1	0	0	0	1440
5	6.934	-2.707	3	30	1	1	0	0	0	1440
6	6.550	-6.631	3	30	0	1	0	0	0	1440
7	1.221	-8.485	3	30	1	1	0	0	0	1440
8	1.768	-9.249	3	30	1	1	0	0	0	1440
9	8.885	-5.575	3	30	1	1	0	0	0	1440
10	5.142	-6.003	3	30	0	0	0	1	0	1440
11	-8.502	-3.765	3	30	1	0	1	0	0	1440
12	6.180	8.183	3	30	0	1	0	0	0	1440
13	0.647	5.316	3	30	1	1	0	0	0	1440
14	-6.746	-3.853	3	30	1	1	0	0	0	1440
15	3.891	0.624	3	30	0	1	0	0	0	1440
16	5.004	-7.942	3	30	1	0	1	0	0	1440
17	9.650	6.837	3	30	1	1	0	0	0	1440
18	-1.561	-3.486	3	30	1	1	0	0	0	1440
19	-7.734	7.907	3	30	0	0	1	0	0	1440
20	8.739	-0.770	3	30	1	1	0	0	0	1440
21	-6.753	-7.237	3	30	0	1	0	0	0	1440
22	1.780	9.022	3	30	0	1	0	0	0	1440
23	0.853	-4.603	3	30	1	0	0	1	0	1440
24	8.119	-7.488	3	30	1	0	1	0	0	1440
25	-9.711	5.282	3	30	0	0	1	0	0	1440
26	9.758	-3.072	3	30	0	1	0	0	0	1440
27	-0.919	-1.181	3	30	1	1	0	0	0	1440
28	-2.114	0.417	3	30	0	1	0	0	0	1440
29	9.993	8.112	3	30	0	1	0	0	0	1440
30	3.575	-9.700	3	30	0	1	0	0	0	1440
31	-4.335	-2.188	3	30	0	1	0	0	0	1440
32	-6.739	-3.313	3	30	0	0	0	1	0	1440
33	-3.667	5.318	3	30	0	1	0	0	0	1440
34	-7.646	0.102	3	30	1	1	0	0	0	1440
35	-9.946	4.305	3	30	0	1	0	0	0	1440
36	-5.794	8.054	3	30	0	1	0	0	0	1440
37	8.963	2.632	3	30	0	1	0	0	0	1440
38	4.519	-0.281	3	30	1	1	0	0	0	1440
39	9.809	3.333	3	30	0	1	0	0	0	1440
40	-2.583	-6.564	3	30	1	1	0	0	0	1440
41	-7.301	-0.524	3	30	1	1	0	0	143	158
42	-7.004	-7.657	3	30	0	1	0	0	237	252
43	-7.566	-2.146	3	30	1	1	0	0	297	312
44	6.259	0.695	3	30	0	1	0	0	47	62
45	-4.056	-9.561	3	30	1	0	1	0	301	316
46	-1.977	-7.823	3	30	1	1	0	0	72	87
47	-6.675	-6.785	3	30	0	1	0	0	89	104
48	0.324	-9.476	3	30	1	0	1	0	138	153
49	6.007	0.348	3	30	1	1	0	0	170	185
50	-4.366	4.178	3	30	1	1	0	0	321	336
51	3.458	-9.063	3	30	1	1	0	0	239	254
52	-3.789	2.297	3	30	1	0	1	0	263	278
53	-3.067	2.515	3	30	1	1	0	0	136	151
54	0.476	-6.689	3	30	1	1	0	0	85	100
55	9.527	0.213	3	30	0	1	0	0	370	385
56	-4.896	-4.207	3	30	1	1	0	0	176	191
57	-6.426	7.837	3	30	0	1	0	0	105	120
58	2.094	1.208	3	30	0	1	0	0	396	411
59	6.922	-8.097	3	30	0	0	0	1	220	235
60	9.639	-1.660	3	30	0	1	0	0	201	216
61	3.882	-5.030	3	30	1	1	0	0	92	107
62	-6.315	3.038	3	30	0	1	0	0	127	142
63	8.385	1.414	3	30	0	1	0	0	161	176
64	-8.505	-6.781	3	30	0	1	0	0	121	136
65	-8.109	-0.318	3	30	1	1	0	0	325	340
66	-7.853	-7.859	3	30	0	0	1	0	405	420
67	-8.266	-5.520	3	30	0	1	0	0	180	195
68	6.124	4.786	3	30	0	1	0	0	139	154
69	-9.728	-7.367	3	30	0	1	0	0	21	36
70	7.320	6.026	3	30	1	1	0	0	397	412
71	-9.318	0.139	3	30	1	0	1	0	299	314
72	-2.174	5.325	3	30	0	0	0	1	165	180
73	-1.182	3.847	3	30	1	1	0	0	47	62
74	0.391	2.230	3	30	1	1	0	0	70	85
75	-5.022	-4.683	3	30	0	1	0	0	49	64
76	-5.355	-1.518	3	30	0	0	0	1	290	305
77	7.852	8.355	3	30	0	1	0	0	276	291
78	-7.495	-4.105	3	30	1	1	0	0	39	54
79	-4.581	-2.512	3	30	1	0	1	0	159	174
80	-5.606	-5.186	3	30	0	1	0	0	87	102
81	-8.855	-9.649	3	0	-1	-1	0	0	301	316
82	-8.625	-5.134	3	0	-1	-1	0	0	298	313
83	7.089	-8.071	3	0	0	-1	0	0	295	310
84	-3.000	-8.503	3	0	-1	-1	0	0	297	312
85	2.365	4.890	3	0	-1	-1	0	0	263	278
86	-6.575	-8.954	3	0	0	-1	0	0	200	215
87	0.216	-3.146	3	0	-1	-1	0	0	453	468
88	-1.563	2.911	3	0	-1	-1	0	0	91	106
89	7.247	0.960	3	0	-1	-1	0	0	122	137
90	-4.670	4.887	3	0	0	0	0	-1	450	465
91	4.462	3.671	3	0	-1	0	-1	0	381	396
92	6.152	4.292	3	0	0	-1	0	0	275	290
93	1.271	-9.149	3	0	-1	-1	0	0	131	146
94	-8.834	5.266	3	0	-1	-1	0	0	291	306
95	2.207	-2.809	3	0	0	-1	0	0	66	81
96	0.714	-4.723	3	0	-1	0	-1	0	433	448
97	-5.146	-7.231	3	0	-1	-1	0	0	107	122
98	-1.399	4.582	3	0	-1	-1	0	0	288	303
99	-6.596	5.222	3	0	0	0	-1	0	148	163
100	-4.218	2.985	3	0	-1	-1	0	0	159	174
101	-7.697	-8.289	3	0	0	-1	0	0	176	191
102	5.986	-1.088	3	0	0	-1	0	0	241	256
103	7.983	8.163	3	0	-1	0	0	-1	249	264
104	-3.521	-9.912	3	0	-1	0	-1	0	434	449
105	-0.355	-9.311	3	0	0	0	-1	0	334	349
106	-0.434	9.937	3	0	0	-1	0	0	45	60
107	6.587	-0.437	3	0	-1	-1	0	0	446	461
108	6.933	-7.581	3	0	0	-1	0	0	90	105
109	5.681	-9.447	3	0	0	-1	0	0	184	199
110	1.533	-4.488	3	0	0	-1	0	0	96	111
111	5.725	9.653	3	0	0	-1	0	0	223	238
112	3.627	-6.146	3	0	0	0	0	-1	152	167
113	5.826	2.395	3	0	0	-1	0	0	181	196
114	-6.754	0.565	3	0	-1	-1	0	0	401	416
115	7.006	-9.622	3	0	0	-1	0	0	175	190
116	-1.038	-0.784	3	0	0	-1	0	0	247	262
117	-2.548	-8.078	3	0	0	-1	0	0	287	302
118	-7.035	-8.353	3	0	-1	-1	0	0	272	287
119	-1.753	4.867	3	0	0	-1	0	0	395	410
120	-5.996	-2.824	3	0	-1	-1	0	0	221	236
121	7.128	6.584	3	0	-1	-1	0	0	0	1440
122	8.191	5.018	3	0	0	-1	0	0	0	1440
123	-7.896	9.123	3	0	-1	-1	0	0	0	1440
124	-7.373	6.065	3	0	0	-1	0	0	0	1440
125	3.575	8.998	3	0	-1	0	-1	0	0	1440
126	-9.574	4.539	3	0	-1	-1	0	0	0	1440
127	-4.408	2.832	3	0	0	-1	0	0	0	1440
128	9.201	-8.083	3	0	-1	0	-1	0	0	1440
129	6.329	5.426	3	0	-1	-1	0	0	0	1440
130	-0.603	-2.963	3	0	-1	-1	0	0	0	1440
131	5.753	4.049	3	0	-1	-1	0	0	0	1440
132	-3.938	8.733	3	0	-1	0	-1	0	0	1440
133	0.663	-4.439	3	0	-1	-1	0	0	0	1440
134	-7.939	-5.011	3	0	-1	-1	0	0	0	1440
135	7.937	-2.269	3	0	0	-1	0	0	0	1440
136	9.897	-8.677	3	0	-1	-1	0	0	0	1440
137	-9.125	-3.099	3	0	0	-1	0	0	0	1440
138	6.622	3.215	3	0	0	-1	0	0	0	1440
139	1.497	-2.516	3	0	0	0	0	-1	0	1440
140	6.005	-0.070	3	0	0	-1	0	0	0	1440
141	-1.523	6.251	3	0	-1	-1	0	0	0	1440
142	-1.625	6.101	3	0	0	-1	0	0	0	1440
143	5.397	2.554	3	0	0	-1	0	0	0	1440
144	2.504	0.571	3	0	0	-1	0	0	0	1440
145	-2.178	-1.463	3	0	-1	-1	0	0	0	1440
146	1.482	0.880	3	0	0	0	-1	0	0	1440
147	-4.498	4.380	3	0	0	-1	0	0	0	1440
148	9.125	8.798	3	0	0	-1	0	0	0	1440
149	1.529	-4.257	3	0	0	-1	0	0	0	1440
150	-2.868	8.734	3	0	-1	-1	0	0	0	1440
151	1.955	-0.389	3	0	-1	0	-1	0	0	1440
152	-2.083	-7.901	3	0	0	0	0	-1	0	1440
153	1.316	-1.209	3	0	-1	-1	0	0	0	1440
154	-2.655	7.289	3	0	-1	-1	0	0	0	1440
155	9.642	-3.842	3	0	0	-1	0	0	0	1440
156	-9.112	3.686	3	0	0	0	0	-1	0	1440
157	8.283	0.682	3	0	0	-1	0	0	0	1440
158	5.439	1.173	3	0	-1	-1	0	0	0	1440
159	-6.572	4.179	3	0	-1	0	-1	0	0	1440
160	-1.731	-9.505	3	0	0	-1	0	0	0	1440
161	0.000	0.000	0	0	0	0	0	0	0	480
