12 120
600 1 6 0 1
600 1 6 0 1
600 1 6 0 1
600 1 6 0 1
600 1 6 0 1
600 1 6 0 1
600 1 6 0 1
600 2 1 1 1
600 2 1 1 1
600 2 1 1 1
600 2 1 1 1
600 2 1 1 1
0	0.000	0.000	0	0	0	0	0	0	0	600
1	-0.715	8.849	3	30	0	0	1	0	0	1440
2	6.865	2.538	3	30	1	1	0	0	0	1440
3	9.292	0.504	3	30	0	1	0	0	0	1440
4	0.836	-7.401	3	30	0	1	0	0	0	1440
5	3.465	0.307	3	30	1	1	0	0	0	1440
6	-6.648	-2.504	3	30	0	1	0	0	0	1440
7	4.994	7.676	3	30	1	0	0	1	0	1440
8	-0.746	-2.882	3	30	1	1	0	0	0	1440
9	9.855	0.275	3	30	1	1	0	0	0	1440
10	5.345	-6.449	3	30	1	1	0	0	0	1440
11	1.237	9.581	3	30	0	1	0	0	0	1440
12	9.036	-0.383	3	30	0	1	0	0	0	1440
13	2.476	-6.560	3	30	1	1	0	0	0	1440
14	-8.642	-7.054	3	30	0	1	0	0	0	1440
15	3.358	-4.021	3	30	1	1	0	0	0	1440
16	4.319	-1.802	3	30	0	1	0	0	0	1440
17	3.702	7.973	3	30	0	1	0	0	0	1440
18	-7.139	-9.872	3	30	0	1	0	0	0	1440
19	3.048	-2.594	3	30	1	1	0	0	0	1440
20	-2.437	-2.188	3	30	0	1	0	0	0	1440
21	-4.200	-3.692	3	30	1	1	0	0	0	1440
22	-2.607	-3.625	3	30	1	0	1	0	0	1440
23	9.798	-6.266	3	30	1	0	1	0	0	1440
24	-6.633	-2.467	3	30	0	1	0	0	0	1440
25	-3.041	4.702	3	30	1	1	0	0	0	1440
26	4.809	9.405	3	30	1	1	0	0	0	1440
27	-8.503	3.400	3	30	0	1	0	0	0	1440
28	2.170	7.050	3	30	1	1	0	0	0	1440
29	1.716	4.351	3	30	1	1	0	0	0	1440
30	-2.316	6.538	3	30	1	1	0	0	0	1440
31	-4.038	-6.426	3	30	1	1	0	0	0	1440
32	-8.976	-9.268	3	30	1	1	0	0	0	1440
33	-2.728	-2.748	3	30	0	1	0	0	0	1440
34	1.080	-4.472	3	30	0	1	0	0	0	1440
35	2.974	-4.943	3	30	0	1	0	0	0	1440
36	4.590	5.997	3	30	1	0	1	0	0	1440
37	7.062	9.524	3	30	0	1	0	0	0	1440
38	9.341	6.692	3	30	0	1	0	0	0	1440
39	2.565	-8.754	3	30	0	1	0	0	0	1440
40	5.027	8.074	3	30	0	1	0	0	0	1440
41	9.354	-2.839	3	30	1	1	0	0	0	1440
42	-6.421	7.827	3	30	1	0	1	0	0	1440
43	2.250	8.032	3	30	1	1	0	0	0	1440
44	-7.581	-7.445	3	30	0	1	0	0	0	1440
45	-1.905	-2.549	3	30	1	1	0	0	0	1440
46	-9.890	-0.962	3	30	1	1	0	0	0	1440
47	4.082	5.285	3	30	0	1	0	0	0	1440
48	-2.569	0.861	3	30	0	1	0	0	0	1440
49	-0.105	-4.528	3	30	0	0	1	0	0	1440
50	6.093	9.209	3	30	0	1	0	0	0	1440
51	0.288	-5.895	3	30	1	1	0	0	0	1440
52	2.032	-2.641	3	30	1	1	0	0	0	1440
53	-9.887	3.724	3	30	0	1	0	0	0	1440
